"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1CF",2766.12612789546,0.411181042042341,0.137827073942307,2.9833111179191,0.00285147976527972,0.00583571380808865
"AAAS",1573.79588115687,-0.17254527529664,0.0643353660240969,-2.68196617132812,0.0073190860561743,0.0136699881487198
"AACS",805.305277107255,-0.66942901187491,0.117688587035259,-5.68813874598014,1.2843145895623e-08,7.31638932517519e-08
"AADAC",13298.3835081667,1.03570529061086,0.187618059175869,5.52028570789133,3.38448910099089e-08,1.78386421837147e-07
"AADAT",378.474806678909,1.91123727071242,0.184869380083911,10.3383116763031,4.72793428645631e-25,5.71245050310756e-23
"AAGAB",1310.11740389564,-0.163772725574147,0.0561368351416224,-2.9173843726847,0.00352980494164266,0.00709455021030605
"AAK1",1131.37808467168,-0.25872807772996,0.0917332421914549,-2.82043969611336,0.00479578864662018,0.00930247213025887
"AAMP",4729.29557355891,0.0227793703711528,0.0612230316538433,0.372071910779394,0.709839309328084,0.76404261390255
"AARS",7941.37485187601,-0.0944197644504733,0.0835086301429149,-1.1306587629193,0.258198744133168,0.327228249363599
"AARS2",1106.84900187342,0.035523109879799,0.0808764950743342,0.439226623843546,0.66049733554567,0.7209447842494
"AARSD1",1524.07994311518,-0.37225025365723,0.112269118047626,-3.31569589332053,0.000914152468555285,0.00208223617837593
"AASDHPPT",1321.34490898611,0.159932585761272,0.0745705844752995,2.14471412402899,0.0319757109250773,0.0516162905108952
"AASS",2267.99885392852,1.79649088804826,0.189732428881446,9.46854946536735,2.8375655459879e-21,1.49375055408548e-19
"AATF",2623.13193648036,-0.337578827673227,0.0811231262384518,-4.16131432954093,3.16421201620465e-05,9.62010697832202e-05
"ABAT",13057.1629107872,1.71089439085754,0.151258248923603,11.3110815643627,1.15654992463081e-29,3.0822055491411e-27
"ABCA1",3070.72408696398,0.0617166303399768,0.122937740121501,0.502015331329351,0.615656736573033,0.679653158510656
"ABCA2",3493.58627214076,-0.0336988697636737,0.136789116738596,-0.246356366406489,0.805406380022567,0.844211603838797
"ABCA3",515.965513379064,-1.28331742528649,0.199842808686733,-6.42163425203945,1.34819036659991e-10,1.08261463713409e-09
"ABCA5",1746.49025035399,0.582965664694741,0.127915970915928,4.5574110919886,5.17880006119202e-06,1.80855065200023e-05
"ABCA6",3496.90994875494,1.75475098932334,0.180971052362591,9.69630759403194,3.12607384980835e-22,2.02747411783367e-20
"ABCA8",1067.86641097769,2.04303111847613,0.220562807149616,9.26280883381335,1.99123672245986e-20,8.66391161690697e-19
"ABCB1",3161.7434927006,0.595380865116204,0.201945051000426,2.9482320174063,0.00319597098733116,0.00647700584124529
"ABCB10",1363.0996249585,0.208031562164059,0.0934575654011438,2.22594673070215,0.0260177497206489,0.0428835271777529
"ABCB11",1654.75956343332,2.40989463346021,0.249296895955348,9.66676550153215,4.17360514864675e-22,2.61709593438673e-20
"ABCB4",6808.55833603999,2.0436671993117,0.187862831709208,10.8785073700746,1.45932968654696e-27,2.53982929936174e-25
"ABCB6",3115.10758672826,0.0766824238422391,0.141342028912119,0.542530940247911,0.587452798978277,0.653423434157656
"ABCB7",882.619444242261,0.201343573474439,0.0742315374666537,2.71237240054318,0.00668034953617931,0.0125844976462419
"ABCB8",2399.70295506748,0.316550844412592,0.097978048065797,3.23083436199926,0.00123429445101265,0.00272695934669324
"ABCC1",802.325461245738,-1.30247189310274,0.176985788479623,-7.35918914332889,1.8503070202397e-13,2.45022022804413e-12
"ABCC10",623.330512407592,-0.685888449064164,0.0886828022881652,-7.73417654119052,1.04074529159899e-14,1.71341232562861e-13
"ABCC2",5941.52464679466,0.651806892270533,0.181150289716866,3.59815539511029,0.000320482125566589,0.000798443344093447
"ABCC3",8335.44343432389,-0.0190290077741612,0.143217178918159,-0.132868193033151,0.894297622111077,0.916324657138444
"ABCC4",599.672794624473,-0.379052936539408,0.213527904287811,-1.77519157415833,0.0758662605061369,0.111858137897015
"ABCC5",759.968613188262,-0.567989085017784,0.0915897817980386,-6.20144598957814,5.59467207900141e-10,4.02967597041588e-09
"ABCC6",6723.57852196117,1.15694976246594,0.127413949355019,9.08024410453118,1.08331616916647e-19,4.16149562641967e-18
"ABCC9",1290.07711350486,1.84591310835212,0.185140262285698,9.97034942892981,2.05504548514627e-23,1.80674514405437e-21
"ABCD1",1647.43953109719,-0.358284800436763,0.120691460265721,-2.96860108948838,0.00299158682730888,0.00610049078510046
"ABCD3",4765.14931425279,0.420689634156917,0.0913997559530599,4.60274351687514,4.16961591773992e-06,1.4809864450848e-05
"ABCD4",1440.90743168067,0.344530626177256,0.0825978629652707,4.17118087331289,3.03025211108515e-05,9.23587920061978e-05
"ABCE1",1895.84429307518,-0.0707994981313999,0.0769233077159285,-0.92039071425343,0.357368619361651,0.43167699517226
"ABCF1",4219.22754479068,-0.155573047481952,0.0715052646921197,-2.175686617647,0.0295787015348851,0.0481755474960848
"ABCF2",1813.10675139782,-0.276344982579786,0.0733802532810043,-3.76593116300026,0.000165929507558518,0.000436069904609875
"ABCG1",848.889949440769,-0.356110380822591,0.175802948614063,-2.02562234382287,0.0428035000422414,0.067039164069832
"ABCG2",1326.73753997122,1.2607649184655,0.202805585130334,6.21661833255361,5.07983331347859e-10,3.68687816998685e-09
"ABCG5",1972.17699817295,0.992916405894576,0.197567974796666,5.02569511539748,5.01612269280456e-07,2.10852421376434e-06
"ABCG8",2753.35972120376,0.994663338291283,0.213992312328882,4.64812650261286,3.34963474564482e-06,1.20938548310157e-05
"ABHD10",1478.22055340773,0.291106945891369,0.070090431772492,4.15330507359806,3.27707375540023e-05,9.93843705051678e-05
"ABHD11",832.167796796182,-0.448990637577392,0.137766844130416,-3.25906164441393,0.00111781376539814,0.00249612877489274
"ABHD12",3482.12753952719,-0.270687131863815,0.0950394823277363,-2.84815452729816,0.00439735672922644,0.00861687917896209
"ABHD13",700.140086794872,0.229399167366089,0.0892023017120606,2.57167318514465,0.0101208381205374,0.0183171705203614
"ABHD14A",930.942811001484,0.178583494964305,0.104566279671667,1.70784975352521,0.0876642244973736,0.127034920393135
"ABHD14B",7465.84118163485,0.643803682226428,0.122370200537938,5.26111487434254,1.43184538081046e-07,6.73512267377364e-07
"ABHD15",1026.06511585946,0.971801368690197,0.141818380290545,6.85243595857782,7.26028928780755e-12,7.37970763366183e-11
"ABHD2",12903.0877757922,0.899943097219743,0.120144834456882,7.4904851406052,6.86194950723618e-14,9.70459459331843e-13
"ABHD3",1781.23430161639,-0.577970281429443,0.106843525670722,-5.40950214625709,6.32001934906551e-08,3.19485032654598e-07
"ABHD4",1966.71836998888,-0.00311816145297585,0.107799824907944,-0.028925477899789,0.976924025695056,0.982386633908648
"ABHD5",972.617173830074,0.53119130389122,0.0852507053447216,6.23093148312713,4.63669880740447e-10,3.38252929251885e-09
"ABHD6",1562.38315242572,0.933283810875859,0.117670550867703,7.93132864590008,2.16813605705429e-15,3.97223911987685e-14
"ABHD8",1082.38092879129,-0.000452865243182632,0.096242315943373,-0.00470546909375174,0.996245592713429,0.996849315547959
"ABI1",1815.85151293085,-0.143068681339855,0.0695617348337426,-2.05671525705618,0.0397136236987808,0.0626484985022572
"ABI2",904.764729247399,-0.681149058318867,0.0925620579417841,-7.35883658450278,1.85519970986469e-13,2.45289040708932e-12
"ABI3",365.751448191643,-0.480809719981032,0.133061630660068,-3.61343625202786,0.000302165671335652,0.000755901685289071
"ABL1",1967.6160517854,-0.248494385192203,0.0835496432601057,-2.97421240230307,0.0029374166848996,0.0059943262715539
"ABL2",1023.21083935849,-0.285706439260211,0.0969200812829374,-2.9478559600683,0.00319986121872193,0.00648180913854171
"ABLIM1",3203.19003098384,0.149993463125556,0.113091487143522,1.3263019782842,0.184739691846085,0.244522752143941
"ABLIM3",2797.12634122192,0.151347541320389,0.14059885534291,1.07644931355425,0.281726357886825,0.352592072212921
"ABR",708.467083151597,-0.784842611909724,0.154560775792674,-5.07788996195581,3.81649611763518e-07,1.65381498430858e-06
"ABT1",1583.63931917144,-0.152810676249704,0.0816848654566258,-1.87073425897783,0.0613819237729425,0.0925667632070121
"ABTB1",1187.0757625842,0.24058821900529,0.0970310425181547,2.47949741403917,0.0131567684105859,0.023182008472206
"ABTB2",911.637292386289,0.893166621967007,0.110876858858848,8.05548273246138,7.91657452400322e-16,1.59982340143838e-14
"ACAA1",12734.1080303061,1.10373539558047,0.130514275414388,8.45681740235743,2.7477366805603e-17,7.2999060472954e-16
"ACAA2",16227.6692855423,1.34431790870048,0.129486933741396,10.3818807802282,2.99809695335556e-25,3.7599662967965e-23
"ACACA",2497.33966695924,-0.0355960618132025,0.110713739550186,-0.321514402438434,0.747820599608732,0.797077124542341
"ACACB",3834.89145870264,1.01276181097381,0.135386429383808,7.4805267823611,7.40252797822659e-14,1.04172868974119e-12
"ACAD10",2141.84854893567,0.487469364124132,0.0969459530548204,5.02825903262286,4.9495297938275e-07,2.08435669193996e-06
"ACAD11",3037.89091487491,1.25158528317867,0.133143190904094,9.40029508591402,5.4410259891968e-21,2.74562542224085e-19
"ACAD8",1163.37472875846,0.575602916493874,0.0763284127601105,7.5411356751635,4.65896079384874e-14,6.7917295128106e-13
"ACADL",465.198873652128,1.8181910848144,0.234218996214085,7.76278232852003,8.30861439693075e-15,1.39206018815374e-13
"ACADM",5299.24204063928,1.14053091048295,0.126771679086417,8.99673269851923,2.32534833422523e-19,8.29730987208066e-18
"ACADS",4531.069312641,0.735612672173005,0.14345658256984,5.12777217326282,2.93190938606727e-07,1.29887393477307e-06
"ACADSB",10461.0964399399,1.06001502427665,0.148987633473721,7.11478529836253,1.12087182719636e-12,1.29172904626089e-11
