"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"a1cf",2864.32531895708,-0.211961499927439,0.167685678493956,-1.26404056584402,0.20621546719327,0.380273965619766
"aaas",1365.05741722784,-0.13367637524762,0.0862857294411659,-1.54922924234844,0.121326622245707,0.267495717298705
"aacs",645.649376914323,-0.0352320509220768,0.167880549820249,-0.209863804709956,0.833773972766325,0.905590438108021
"aadac",13936.2379506237,-0.0448489878168623,0.214072765743307,-0.209503472621269,0.834055224777077,0.905728297655154
"aadat",773.459224854698,-0.715508033064725,0.244703617226323,-2.92397816254167,0.00345588990278786,0.0253412116001503
"aagab",1125.73456831203,-0.00464309524766102,0.0806068464853681,-0.0576017478677056,0.95406585738958,0.97296049940044
"aak1",949.912109245171,-0.00948582161251837,0.12610603646281,-0.0752209955890245,0.940038879612821,0.964699346009403
"aamp",4394.17949615529,-0.0625603878784999,0.076407412604313,-0.818773804087281,0.412915479375611,0.602349667348854
"aars",7136.76514652069,0.0354465485620655,0.103849324432505,0.341326713060163,0.732857639987872,0.844797236255282
"aars2",922.222738545073,-0.260514135711415,0.116667563887689,-2.23296113358637,0.0255515075221571,0.0955136658845085
"aarsd1",1310.6305365755,0.429014555333069,0.138320128539293,3.10160610652699,0.0019247387925589,0.0171159253628178
"aasdhppt",1277.02307488604,-0.248980995827972,0.09422739594514,-2.64234189357128,0.00823348964405747,0.04523937635772
"aass",2569.75684512366,-0.338719797450519,0.228457331246173,-1.48263921145754,0.138170293290747,0.291662440887002
"aatf",2205.86305258322,0.0753444034691782,0.114116651185619,0.660240225123895,0.509099682470333,0.684040033418466
"abat",17825.0315362274,-0.144210594444422,0.217526920421478,-0.662955160515309,0.507359272192491,0.683062403696194
"abca1",3467.15024970754,-0.403277395033947,0.164302907555764,-2.45447509744814,0.0141090436410145,0.0645503885035258
"abca2",2970.89882716947,-0.0162218745920624,0.165214267316203,-0.0981868869775965,0.921783894824612,0.955505477842616
"abca3",393.906364384417,0.0452994916851294,0.233571238201981,0.193942935927567,0.846220563910329,0.91383676953619
"abca5",1598.96980543167,0.0192148120943916,0.156479456933933,0.122794470730456,0.902269852842208,0.94504511238496
"abca6",3842.08521184812,-0.262616487807367,0.221579057544068,-1.18520446254329,0.235936615968974,0.41657711407524
"abca8",1370.88495556332,0.111985070241624,0.24583374924406,0.455531718431577,0.648726753918046,0.79123880969867
"abcb1",2911.73479421483,-0.0161246629228154,0.218458221141676,-0.0738111975761176,0.941160616954699,0.96561811133177
"abcb10",1206.60647950558,-0.181897014005231,0.116038461925409,-1.56755795438031,0.116984331051646,0.260889742470825
"abcb11",1793.6142660431,-0.368045860183006,0.254374691317404,-1.44686508817721,0.147934712761862,0.304510555257823
"abcb4",6845.98142524052,0.0596489790813294,0.228047554247604,0.261563774617662,0.793657775546461,0.881212884936661
"abcb6",2700.51163066165,0.458969451173729,0.165388215215024,2.77510371931286,0.00551841055940418,0.0349376430962129
"abcb7",840.074361519312,-0.0995369457006566,0.0938338232133328,-1.06077896319281,0.288790364687389,0.476733300436325
"abcb8",2068.5132177639,0.416555706713866,0.124587407860139,3.34348160755933,0.000827341781363847,0.00963875780255586
"abcc1",636.709117869239,-0.11160942895241,0.217600366898931,-0.51291011381543,0.60801419838539,0.761723533956017
"abcc10",488.193334654354,-0.122586795585797,0.154104327373648,-0.795479255352563,0.426334773380713,0.614379762996085
"abcc2",5757.58289918377,0.00632211059153794,0.203566341321017,0.031056757961613,0.975224275167345,0.985742872896423
"abcc3",7531.57395983517,0.129164177224601,0.166722968235315,0.774723354506842,0.438503147688434,0.624703029764844
"abcc4",470.011217603559,-0.0634137528865034,0.234195498778977,-0.270772722862408,0.786565840407584,0.877072918698743
"abcc5",605.273065531816,-0.0659047039670546,0.150701028608375,-0.437320863537834,0.661878666684294,0.799720698421187
"abcc6",6911.92429272598,-0.0376966415814025,0.174704510237135,-0.215773717176706,0.829164136378181,0.903145854566663
"abcc9",1617.63157000823,-0.541232424199103,0.230055470077088,-2.35261706238823,0.0186418209711201,0.0771735190493751
"abcd1",1341.20977148492,0.262875994065376,0.156962949054421,1.67476462215446,0.0939804226788565,0.225701223487831
"abcd3",5080.13683753282,-0.285426761333014,0.130934376493406,-2.17992225553835,0.0292632249123634,0.104504515097418
"abcd4",1435.75309704131,-0.137791475159321,0.112876387462357,-1.22072896074276,0.222188658719683,0.400174209411078
"abce1",1817.59365922008,-0.178502510200352,0.0985630707011825,-1.81104858980626,0.0701333305274412,0.18760885907717
"abcf1",3685.74985693661,0.0116744224730437,0.0924645335234679,0.126258382843414,0.899527398242983,0.943679376579673
"abcf2",1509.8585344427,-0.00641079767871303,0.108477559124351,-0.0590979160156449,0.952874118521134,0.97225538199907
"abcg1",681.161385164894,-0.24881585319968,0.198897854030872,-1.2509730404686,0.210944313565824,0.386534831561957
"abcg2",1385.78449385069,-0.557485217321792,0.225857544654073,-2.46830460401775,0.0135754744770442,0.0626469947728532
"abcg5",2054.74957148577,-0.197971815835531,0.219570464554571,-0.901632267514413,0.367252244184724,0.558773798110139
"abcg8",2857.18366529047,-0.087319352911208,0.230018188803796,-0.379619339519671,0.704228002810635,0.826345434677242
"abhd10",1449.96437268451,-0.142228026992838,0.0971905543729061,-1.46339351504396,0.143359732140132,0.298552331060085
"abhd11",705.284617630275,0.0178784520138532,0.168925963402309,0.105836022206216,0.915712455695142,0.952573288871453
"abhd12",2904.47081564557,0.0586064809850443,0.129358448197116,0.453054916797857,0.650509197638286,0.79227969686651
"abhd13",714.562143639757,-0.239057534504894,0.117372920585922,-2.03673499229231,0.0416766059011575,0.132223993722125
"abhd14a",825.054681404492,0.137852340350895,0.129404387979235,1.06528335324313,0.286747723595152,0.474924176892495
"abhd14b",7621.28690603731,0.169660942813036,0.158091566783685,1.07318148756905,0.283189695072888,0.470860151994851
"abhd15",1139.5534475592,-0.673403546343374,0.183302826741852,-3.67372155854278,0.000239043216369338,0.00415855321620011
"abhd2",14147.9102224181,-0.237276659590779,0.167889950276275,-1.41328685368197,0.157571397805074,0.317901320199119
"abhd3",1573.95724710973,-0.459536761677237,0.132895525563404,-3.45787986261429,0.000544444108483235,0.00727745980743735
"abhd4",1634.23392875204,0.442345423978639,0.136669131204798,3.2366154674371,0.00120956280595205,0.012518387875193
"abhd5",987.58317504896,-0.190656685162001,0.127246731392106,-1.49832284944514,0.134049390274318,0.285936268198946
"abhd6",1776.91248667575,-0.133121141080279,0.17048004079001,-0.780860565632151,0.434884507612362,0.622076883437891
"abhd8",962.020984290747,0.103444168357806,0.121031364457932,0.854688938037721,0.392723376104003,0.582191578920581
"abi1",1600.40234419339,-0.0813014242817012,0.0882174510077085,-0.92160251008156,0.356735948733495,0.547757322794246
"abi2",792.122877744936,-0.255674777347453,0.126195727448663,-2.02601769898638,0.0427629709599763,0.134321405652552
"abi3",343.66864749282,0.378196438005167,0.162489365581401,2.32751501399459,0.0199378708379755,0.0808280481602684
"abl1",1687.04344081458,-0.0651987714359617,0.112101805851074,-0.581603221651735,0.560833972394194,0.722912955951887
"abl2",858.331234817792,0.00544093417574488,0.128706658185054,0.0422739138166567,0.96628034044947,0.979255940980759
"ablim1",2845.99704950328,-0.0919864443975903,0.140503360320634,-0.654692131118246,0.512665992577619,0.68749162494763
"ablim3",3214.13245523259,0.240322154480705,0.180606407122906,1.33064024864391,0.183307412345418,0.351844612307388
"abr",635.449473059815,0.290205822976676,0.186251578633615,1.55813886306733,0.11920033383679,0.264335761148341
"abt1",1389.55375716099,-0.147461163325551,0.102402885583191,-1.44000984431006,0.149864613936878,0.306782528284344
"abtb1",1075.36796305116,0.151729364303469,0.121501843869024,1.24878240092413,0.211744672593061,0.387003550765886
"abtb2",877.157724837899,-0.26774089482464,0.151503908367206,-1.76722104208497,0.077191217049807,0.198698067914505
"acaa1",16163.762722227,-0.195110960828154,0.192978788771188,-1.01104873789779,0.311993103516582,0.500880494501019
"acaa2",20404.8302040549,-0.322241623433364,0.195990497487315,-1.64416962844956,0.100141168633946,0.23526277854278
"acaca",2067.14819072856,-0.429089185042401,0.148807957316569,-2.88350967770878,0.00393270562743407,0.0280184741777425
"acacb",4609.99316573482,-0.212043470548278,0.189721794117071,-1.11765478254666,0.263714461797702,0.449072869451039
"acad10",2125.23345162709,0.0467757152849765,0.129238213431511,0.36193409087758,0.717401283695146,0.834082910341132
"acad11",3827.90505366412,-0.359443495941999,0.195243046336354,-1.84100536580836,0.0656207723820017,0.179248541599523
"acad8",1141.06490408103,-0.0987794639090557,0.108672569594907,-0.908964095330319,0.363369078611625,0.554944753295117
"acadl",595.82747866594,-0.129804685880433,0.248638078395198,-0.522062777826472,0.601626621665086,0.756624661489435
"acadm",6159.34425458833,-0.289907532368679,0.182578809238748,-1.58784874092143,0.112320546826547,0.253942105868714
"acads",6167.3785169362,-0.0406318334654444,0.201498948047001,-0.201647868930644,0.840192019842775,0.909490750502119
"acadsb",14627.5678276644,-0.365407021698434,0.20905792444668,-1.74787453126002,0.0804857558793211,0.203976976564294
"acadvl",22328.7840641334,0.291163118918194,0.155191072492602,1.87615894549651,0.0606334575839513,0.170204781525983
"acap2",1029.14527434024,-0.24296732387675,0.104297966287559,-2.32954996655319,0.0198299491971256,0.0804901507630114
"acap3",1102.80670127364,0.0148169600626886,0.129750622502003,0.114195676112921,0.909082679450117,0.948964449972706
"acat1",17239.615265151,0.165760244398147,0.181453298734581,0.913514637397754,0.36097193882483,0.552243218166571
"acat2",4089.47421518827,-0.238964150199101,0.174605257457474,-1.36859653414103,0.171125428000822,0.336624097254212
"acbd3",1907.59925582572,-0.0312471628282417,0.109602000470834,-0.28509664690433,0.775570098884755,0.870844213731296
"acbd4",2708.27285311652,0.134438127788456,0.179355827819202,0.74956096728552,0.453519166651677,0.637273266305075
"acbd5",2992.93241690385,-0.204299416570462,0.1354209413369,-1.50862499221746,0.13139464365274,0.282534927148402
"acbd6",779.233825340482,-0.0441938632037942,0.134311660249229,-0.329039661350236,0.742125710183279,0.850080329945333
"accs",429.531544490237,0.210191077975787,0.155429205794242,1.35232678377087,0.176270799882882,0.343265362406149
"acd",481.841334983121,-0.0171216088545175,0.130340335935339,-0.131360785068188,0.895489908777318,0.941945578511221
"ace",312.992179720629,0.409873845693737,0.186688125957209,2.19550034900284,0.0281277258908251,0.101943581129178
"acer3",263.89387221213,-0.291493817150731,0.114979633612227,-2.53517782230725,0.0112390258212992,0.0554987910851414
"acin1",3048.45212102426,-0.102163942513897,0.0744971244550423,-1.37138101988824,0.170256211014684,0.335554649302801
"acly",3908.03675627329,-0.225728321605809,0.141434502920846,-1.59599190398497,0.110490600901871,0.250735456224363
"acmsd",3264.94038795617,0.323157514687638,0.218620636760788,1.47816564563954,0.139363446762651,0.293109310429313
"aco1",7923.386589257,-0.0471306863740534,0.158640039499937,-0.297091998480448,0.766396273027695,0.864527436029124
"aco2",7094.00875783722,0.343184404268299,0.133294004367259,2.5746424672091,0.0100343752061534,0.0511801146878448
"acot1",3460.6659287174,0.0188379448259261,0.178592923710254,0.105479794129405,0.91599510248797,0.952634906587489
"acot12",1758.51299904943,0.0802125560144479,0.24141166262164,0.332264626917232,0.739689447654529,0.848315170736663
"acot13",3478.72043678515,-0.285890143313694,0.136850473776781,-2.08906944509387,0.0367014723541592,0.121424503741789
"acot2",1757.68830483831,-0.0585496169736895,0.175556862480413,-0.333507993629255,0.738750856469186,0.847808814960196
"acot4",580.620103651567,-0.0167212742674748,0.165068413336385,-0.101299054916093,0.919313066404046,0.954160202204788
"acot7",1258.020300846,-0.216674906280071,0.127412645168574,-1.70057615547812,0.0890226047975944,0.218407587374535
"acot8",1211.33445676889,0.286799410379936,0.131739107698821,2.1770256030245,0.0294786572044453,0.104834857647835
"acot9",728.785577528847,0.249941692379343,0.113071651720399,2.21047175464805,0.0270724386969786,0.0993495017036028
"acox1",12256.7702214718,-0.219822713777811,0.163896661905541,-1.34122752240374,0.179846593124171,0.346929589327018
"acox2",5499.45256586242,-0.322017344521734,0.204332890097875,-1.57594474569164,0.115038537657051,0.258851886316447
"acox3",1121.09281256536,0.24127394527827,0.115996585408898,2.08000903153967,0.0375247044853967,0.123460910436521
"acp1",3550.46284192863,-0.155343132078726,0.0784103170350859,-1.98115679100258,0.0475736931532963,0.144689178035418
"acp2",4195.10804784527,0.0636994293960436,0.109922613379275,0.579493403930056,0.562256296045794,0.724229556486839
"acp5",1723.77888402285,0.294514766655075,0.20995089253369,1.40277930282109,0.160682660705358,0.322272279044048
"acp6",740.048580335994,0.208995172506864,0.144219902659069,1.4491423767004,0.147297825759327,0.303565939602596
"acrbp",40.8335482994422,-0.0976791760192156,0.211811644167801,-0.46116055801839,0.644683416996348,0.787997732570568
"acsf2",2850.65643267247,0.167718949297647,0.172221314515287,0.973857096432506,0.330127498794696,0.521067427303566
"acsf3",1159.44553224781,0.448793754730943,0.152267570792228,2.94740207908964,0.00320456226594327,0.0240503495871109
"acsl1",35627.7120820258,-0.427458838477243,0.221622249077728,-1.92877222506357,0.0537591453675072,0.156577182955636
"acsl3",3716.79915472186,-0.06620952876892,0.127875053527174,-0.517767359173382,0.60462059467842,0.759158485191043
"acsl4",10904.4656707191,0.553794185520698,0.250547720937829,2.21033415689348,0.0270819797384062,0.0993495017036028
"acsl5",6745.58203289147,-0.19532326269937,0.21082553180186,-0.926468729996802,0.354202440420421,0.545146442790297
"acsm1",1517.08235388874,0.116496417426844,0.257851261869921,0.451796964583454,0.651415256642674,0.79281708415138
"acsm3",2205.95019636675,-0.519992477993408,0.239319886528066,-2.1727925979625,0.0297959306705167,0.105672114442185
"acsm5",5065.47083068702,-0.25053110666607,0.243482674472727,-1.02894839318077,0.303503926123007,0.492349530526347
"acss2",5318.60878829629,-0.149132424813776,0.185403163751418,-0.804368284749053,0.421184311959054,0.609099510325049
