"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"a1cf",2864.32531895708,0.227485919269403,0.173141971816302,1.31386928820909,0.188890195505822,0.287550086982087
"aaas",1365.05741722784,0.0744384938681478,0.0832580420511732,0.894069714279317,0.371284592227316,0.481861969641538
"aacs",645.649376914323,-0.148195898841504,0.173258265099326,-0.855346778155409,0.392359198091571,0.503239470796348
"aadac",13936.2379506237,0.449251247708553,0.23920295887078,1.87811743562605,0.0603651016339978,0.115709954312145
"aadat",773.459224854698,-0.423161445114522,0.308258455693176,-1.37274886478934,0.169830432484653,0.26421581851384
"aagab",1125.73456831203,-0.100000197682508,0.0770745941252307,-1.29744695794346,0.194477444351332,0.293697934945989
"aak1",949.912109245171,0.206518942147646,0.123911562248842,1.66666401746199,0.0955812316173964,0.167823088991797
"aamp",4394.17949615529,0.0245730674047202,0.0732849801367559,0.33530837231401,0.737392478750019,0.810894011448119
"aars",7136.76514652069,0.105253483125085,0.10080006753178,1.04418068065183,0.296401803514512,0.40717051874545
"aars2",922.222738545073,0.408810729530896,0.112270069148165,3.64131538024956,0.000271248607004873,0.00128508791243968
"aarsd1",1310.6305365755,-0.18224100231174,0.140528166947495,-1.29682900069301,0.194690029896014,0.293965399248089
"aasdhppt",1277.02307488604,0.180889859926938,0.0914697683532714,1.97759175718377,0.0479747799093821,0.0960396533021622
"aass",2569.75684512366,0.751946176854113,0.2648419206698,2.83922641458119,0.00452230561578921,0.0135844389895915
"aatf",2205.86305258322,0.0636192599189941,0.111779238501325,0.569150951213898,0.56925370356631,0.671637463200538
"abat",17825.0315362274,-0.116207326902359,0.246650619316977,-0.471141435704314,0.637539736969068,0.729105387806384
"abca1",3467.15024970754,-0.220881466330126,0.170158422181841,-1.29809305644642,0.194255360029687,0.293568972236961
"abca2",2970.89882716947,0.066135632749244,0.170091324075979,0.388824257254307,0.697406155372404,0.779849920327417
"abca3",393.906364384417,-0.578586482288665,0.276968140120547,-2.08900013567207,0.0367077109574392,0.0772565051937417
"abca5",1598.96980543167,0.488309431814721,0.156410759100638,3.12196830079018,0.00179646280613484,0.00633329260467877
