"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"a1cf",2864.32531895708,0.0585159820699575,0.175377787987515,0.333656746053401,0.738638592452522,0.825580164028049
"aaas",1365.05741722784,0.2002363707046,0.0834429214229299,2.39968073133135,0.0164093770726457,0.0464297172115204
"aacs",645.649376914323,-0.0643202647773554,0.175136165379024,-0.367258610682468,0.71342612407364,0.807764394442529
"aadac",13936.2379506237,0.990117357773199,0.234830759851894,4.21630180985514,2.4834134465289e-05,0.000180242977634029
"aadat",773.459224854698,-1.25542952448406,0.304237607990812,-4.12647710707077,3.68362654494961e-05,0.000251714480571557
"aagab",1125.73456831203,-0.137719496173461,0.0778741586299171,-1.76848775763919,0.0769793970510323,0.157792354970471
"aak1",949.912109245171,0.385194018018986,0.123600762207644,3.11643723824191,0.00183050640540423,0.00743359934537489
"aamp",4394.17949615529,0.0837398247629135,0.0740636020042212,1.1306474772607,0.25820349607422,0.398761212336282
"aars",7136.76514652069,0.332228411087892,0.0999611988931223,3.32357369426019,0.000888719379364082,0.00399315008810163
"aars2",922.222738545073,0.198632144586057,0.116134541003918,1.71036233379832,0.0871988916642117,0.173908360175958
"aarsd1",1310.6305365755,0.0485330307511582,0.142495082399986,0.340594425672355,0.733408926475835,0.821556722052531
"aasdhppt",1277.02307488604,0.100959016461832,0.0931930026651069,1.08333258479323,0.27866082702985,0.421537378099772
"aass",2569.75684512366,0.398839221805303,0.268250233677971,1.48681779820591,0.137062939443387,0.247109283278103
"aatf",2205.86305258322,0.253925148369049,0.112029035515021,2.26660121817262,0.0234145976136021,0.0619416183986906
"abat",17825.0315362274,-0.382495697190136,0.247258498116524,-1.5469466170173,0.121876118716963,0.224963627332038
"abca1",3467.15024970754,-0.400469026694925,0.170831066078958,-2.34424004887864,0.0190658959410847,0.0525050803488353
"abca2",2970.89882716947,0.0271286154305469,0.171832185803817,0.157878544718741,0.874552504848229,0.920308953769212
"abca3",393.906364384417,0.155623246342128,0.278924976654318,0.5579394438204,0.576885735933537,0.700870670350166
"abca5",1598.96980543167,0.0349868809997147,0.161076274849429,0.217206916614006,0.828047094678821,0.887408041718771
"abca6",3842.08521184812,0.346911566504604,0.254936804211815,1.36077475191213,0.173584883118739,0.297136066486674
"abca8",1370.88495556332,0.243216016175383,0.30926430904223,0.786434157011542,0.431613179109297,0.573498862048045
"abcb1",2911.73479421483,0.536248315788071,0.247721513538756,2.16472242611328,0.0304089485975041,0.0758933314719095
"abcb10",1206.60647950558,0.33213668695623,0.113624759637286,2.92310133826887,0.00346563703541487,0.0128054387513076
"abcb11",1793.6142660431,0.741123177929241,0.337904173242582,2.19329394726708,0.0282862074583181,0.0717503798942702
"abcb4",6845.98142524052,0.148253388543582,0.267472737360624,0.554274764622822,0.579390818025638,0.70295132965182
"abcb6",2700.51163066165,0.724004449936369,0.168496848092532,4.29684268953667,1.7324805005989e-05,0.000131096661127839
"abcb7",840.074361519312,0.0425435587920866,0.0919301193969673,0.462781502636557,0.643520991204172,0.752598328714917
"abcb8",2068.5132177639,0.024651923242552,0.127351398361726,0.193574028708591,0.846509435609057,0.900353263516343
"abcc1",636.709117869239,-0.312033880049493,0.247574030466225,-1.26036595785866,0.207537376188409,0.338408937693069
"abcc10",488.193334654354,-0.249643318894233,0.157694682209138,-1.58308013559488,0.113403200591379,0.213159024607291
"abcc2",5757.58289918377,0.987387250305206,0.216793179085981,4.55451252879873,5.25071954947979e-06,4.49579681907265e-05
"abcc3",7531.57395983517,-0.436398404280294,0.172162113561231,-2.53481091311699,0.0112508037206044,0.0341569434422621
"abcc4",470.011217603559,-1.44620648364366,0.273269836327523,-5.29222874752388,1.20834617216885e-07,1.62279939468598e-06
"abcc5",605.273065531816,0.00693320139472398,0.154173717784552,0.0449700603601755,0.964131173173426,0.979224768178747
"abcc6",6911.92429272598,0.145115644756239,0.183782054012981,0.78960726353613,0.429757164969664,0.572025769137083
"abcc9",1617.63157000823,0.216191336238513,0.273115439147455,0.791574935907565,0.428608566186284,0.571031690741545
"abcd1",1341.20977148492,0.0937293733560203,0.162434884663694,0.577027364227076,0.563920970277348,0.690865972493208
"abcd3",5080.13683753282,0.153473192992177,0.132256394185799,1.16042172431052,0.245877146092517,0.384318237147542
"abcd4",1435.75309704131,-0.0599132685937375,0.112030275073788,-0.53479533594179,0.592791388568974,0.713949017250909
"abce1",1817.59365922008,-0.00386920069448433,0.0973326379235353,-0.0397523459450877,0.968290568600839,0.9812923306799
"abcf1",3685.74985693661,0.17072620741367,0.0897692308419887,1.90183435696559,0.057192813123892,0.125350889313943
"abcf2",1509.8585344427,0.231729164014751,0.106043646064083,2.1852244110384,0.028872396510659,0.072976822004416
"abcg1",708.734795973223,-0.771595221182586,0.221203118200677,-3.48817515530043,0.000486329375974825,0.00237402227722571
"abcg2",1385.78449385069,1.78085793932015,0.242102012054196,7.35581635282525,1.89763762592204e-13,8.47280297060899e-12
"abcg5",2054.74957148577,-0.459551089190135,0.250699632798655,-1.83307444075602,0.0667915015193066,0.141129317382717
"abcg8",2857.18366529047,-0.0233854588413471,0.271595142226809,-0.0861041130913083,0.931383653996209,0.956787294387374
"abhd10",1449.96437268451,0.253222138925495,0.0942070975686684,2.68793058549457,0.00718963406717111,0.0235006513318648
"abhd11",705.284617630275,-1.08428215139638,0.166854960409884,-6.49835131501518,8.12049963372462e-11,2.25575312300989e-09
"abhd12",2904.47081564557,-0.549833179646875,0.125695081713046,-4.37434124035265,1.21799725934759e-05,9.52943176854698e-05
"abhd13",714.562143639757,-0.253320148172448,0.116441264428216,-2.1755186996326,0.0295912683678424,0.0743934821988065
"abhd14a",825.054681404492,0.0963120497697852,0.129912503749539,0.741360892831898,0.458474649637182,0.598755254533827
"abhd14b",7621.28690603731,0.173110850469811,0.163064258906808,1.06161124228176,0.288412207875455,0.431805255554186
"abhd15",1139.5534475592,-0.109361478339948,0.199018863220125,-0.549503080112505,0.582660251386215,0.705012290553581
"abhd2",14147.9102224181,-0.609728663099212,0.172469834282152,-3.53527714360604,0.000407347682765511,0.00203984793812347
"abhd3",1573.95724710973,-0.614858809829122,0.131621456353628,-4.67141776776255,2.99127850659507e-06,2.69943101632199e-05
"abhd4",1634.23392875204,0.716155424504023,0.132830752079858,5.39148814028749,6.98765717426733e-08,9.99844637284427e-07
"abhd5",987.58317504896,-0.436519498347364,0.125247383644668,-3.48525841933582,0.000491661960778903,0.00239457064621501
"abhd6",1776.91248667575,0.20356127341155,0.178245731617371,1.14202607582504,0.253443181010834,0.393475959887201
"abhd8",962.020984290747,-0.25016876337092,0.119819696066637,-2.08787679808327,0.0368089496207136,0.0885991313478535
"abi1",1600.40234419339,0.0116541692591143,0.0862156990329826,0.135174560895874,0.892473859933147,0.931125162406396
